onset	duration	trial_type	value	sample
0.0	0.001	New Segment/	1	0
7.068	0.001	Stimulus/S226	22	7068
307.287	0.001	Stimulus/S230	23	307287
307.414	0.001	Stimulus/S 16	5	307414
315.052	0.001	Stimulus/S 20	6	315052
344.425	0.001	Stimulus/S  4	3	344425
344.488	0.001	Stimulus/S  6	4	344488
346.666	0.001	Stimulus/S134	15	346666
367.842	0.001	Stimulus/S 70	10	367842
370.037	0.001	Stimulus/S128	14	370037
375.54	0.001	Stimulus/S 64	8	375540
375.602	0.001	Stimulus/S  6	4	375602
377.957	0.001	Stimulus/S194	19	377957
397.94	0.001	Stimulus/S 70	10	397940
400.397	0.001	Stimulus/S128	14	400397
403.797	0.001	Stimulus/S 64	8	403797
403.86	0.001	Stimulus/S  6	4	403860
406.406	0.001	Stimulus/S 32	7	406406
426.015	0.001	Stimulus/S 70	10	426015
428.352	0.001	Stimulus/S128	14	428352
436.051	0.001	Stimulus/S 64	8	436051
436.113	0.001	Stimulus/S  6	4	436113
438.603	0.001	Stimulus/S162	16	438603
443.811	0.001	Stimulus/S 66	9	443811
457.968	0.001	Stimulus/S 70	10	457968
459.793	0.001	Stimulus/S128	14	459793
462.574	0.001	Stimulus/S 64	8	462574
462.636	0.001	Stimulus/S  6	4	462636
464.804	0.001	Stimulus/S198	21	464804
485.233	0.001	Stimulus/S 70	10	485233
487.376	0.001	Stimulus/S128	14	487376
491.045	0.001	Stimulus/S 64	8	491045
491.108	0.001	Stimulus/S  6	4	491108
492.801	0.001	Stimulus/S192	18	492801
512.92	0.001	Stimulus/S 70	10	512920
515.693	0.001	Stimulus/S128	14	515693
521.817	0.001	Stimulus/S 64	8	521817
521.879	0.001	Stimulus/S  6	4	521879
523.419	0.001	Stimulus/S196	20	523419
542.629	0.001	Stimulus/S 70	10	542629
544.648	0.001	Stimulus/S128	14	544648
548.383	0.001	Stimulus/S 64	8	548383
548.447	0.001	Stimulus/S  6	4	548447
549.553	0.001	Stimulus/S194	19	549553
569.805	0.001	Stimulus/S 70	10	569805
571.517	0.001	Stimulus/S128	14	571517
574.8	0.001	Stimulus/S 64	8	574800
574.862	0.001	Stimulus/S  6	4	574862
577.917	0.001	Stimulus/S196	20	577917
597.216	0.001	Stimulus/S 70	10	597216
599.989	0.001	Stimulus/S128	14	599989
602.958	0.001	Stimulus/S 64	8	602958
603.021	0.001	Stimulus/S  6	4	603021
605.94	0.001	Stimulus/S198	21	605940
626.247	0.001	Stimulus/S 70	10	626247
628.971	0.001	Stimulus/S128	14	628971
631.428	0.001	Stimulus/S 64	8	631428
631.49	0.001	Stimulus/S  6	4	631490
634.14	0.001	Stimulus/S192	18	634140
654.911	0.001	Stimulus/S 70	10	654911
657.743	0.001	Stimulus/S128	14	657743
660.134	0.001	Stimulus/S 64	8	660134
